Country ,County_Province,Population
US,".Orange County, Virginia","37,051"
US,".Page County, Virginia","23,902"
US,".Patrick County, Virginia","17,608"
US,".Pittsylvania County, Virginia","60,354"
US,".Powhatan County, Virginia","29,652"
US,".Prince Edward County, Virginia","22,802"
US,".Prince George County, Virginia","38,353"
US,".Prince William County, Virginia","470,335"
US,".Pulaski County, Virginia","34,027"
US,".Rappahannock County, Virginia","7,370"
US,".Richmond County, Virginia","9,023"
US,".Roanoke County, Virginia","94,186"
US,".Rockbridge County, Virginia","22,573"
US,".Rockingham County, Virginia","81,948"
US,".Russell County, Virginia","26,586"
US,".Scott County, Virginia","21,566"
US,".Shenandoah County, Virginia","43,616"
US,".Smyth County, Virginia","30,104"
US,".Southampton County, Virginia","17,631"
US,".Spotsylvania County, Virginia","136,215"
US,".Stafford County, Virginia","152,882"
US,".Surry County, Virginia","6,422"
US,".Sussex County, Virginia","11,159"
US,".Tazewell County, Virginia","40,595"
US,".Warren County, Virginia","40,164"
US,".Washington County, Virginia","53,740"
US,".Westmoreland County, Virginia","18,015"
US,".Wise County, Virginia","37,383"
US,".Wythe County, Virginia","28,684"
US,".York County, Virginia","68,280"
US,".Alexandria city, Virginia","159,428"
US,".Bristol city, Virginia","16,762"
US,".Buena Vista city, Virginia","6,478"
US,".Charlottesville city, Virginia","47,266"
US,".Chesapeake city, Virginia","244,835"
US,".Colonial Heights city, Virginia","17,370"
US,".Covington city, Virginia","5,538"
US,".Danville city, Virginia","40,044"
US,".Emporia city, Virginia","5,346"
US,".Fairfax city, Virginia","24,019"
US,".Falls Church city, Virginia","14,617"
US,".Franklin city, Virginia","7,967"
US,".Fredericksburg city, Virginia","29,036"
US,".Galax city, Virginia","6,347"
US,".Hampton city, Virginia","134,510"
US,".Harrisonburg city, Virginia","53,016"
US,".Hopewell city, Virginia","22,529"
US,".Lexington city, Virginia","7,446"
US,".Lynchburg city, Virginia","82,168"
US,".Manassas city, Virginia","41,085"
US,".Manassas Park city, Virginia","17,478"
US,".Martinsville city, Virginia","12,554"
US,".Newport News city, Virginia","179,225"
US,".Norfolk city, Virginia","242,742"
US,".Norton city, Virginia","3,981"
US,".Petersburg city, Virginia","31,346"
US,".Poquoson city, Virginia","12,271"
US,".Portsmouth city, Virginia","94,398"
US,".Radford city, Virginia","18,249"
US,".Richmond city, Virginia","230,436"
US,".Roanoke city, Virginia","99,143"
US,".Salem city, Virginia","25,301"
US,".Staunton city, Virginia","24,932"
US,".Suffolk city, Virginia","92,108"
US,".Virginia Beach city, Virginia","449,974"
US,".Waynesboro city, Virginia","22,630"
US,".Williamsburg city, Virginia","14,954"
US,".Winchester city, Virginia","28,078"
US,".Adams County, Washington","19,983"
US,".Asotin County, Washington","22,582"
US,".Benton County, Washington","204,390"
US,".Chelan County, Washington","77,200"
US,".Clallam County, Washington","77,331"
US,".Clark County, Washington","488,241"
US,".Columbia County, Washington","3,985"
US,".Cowlitz County, Washington","110,593"
US,".Douglas County, Washington","43,429"
US,".Ferry County, Washington","7,627"
US,".Franklin County, Washington","95,222"
US,".Garfield County, Washington","2,225"
US,".Grant County, Washington","97,733"
US,".Grays Harbor County, Washington","75,061"
US,".Island County, Washington","85,141"
US,".Jefferson County, Washington","32,221"
US,".King County, Washington","2,252,782"
US,".Kitsap County, Washington","271,473"
US,".Kittitas County, Washington","47,935"
US,".Klickitat County, Washington","22,425"
US,".Lewis County, Washington","80,707"
US,".Lincoln County, Washington","10,939"
US,".Mason County, Washington","66,768"
US,".Okanogan County, Washington","42,243"
US,".Pacific County, Washington","22,471"
US,".Pend Oreille County, Washington","13,724"
US,".Pierce County, Washington","904,980"
US,".San Juan County, Washington","17,582"
US,".Skagit County, Washington","129,205"
US,".Skamania County, Washington","12,083"
US,".Snohomish County, Washington","822,083"
US,".Spokane County, Washington","522,798"
US,".Stevens County, Washington","45,723"
US,".Thurston County, Washington","290,536"
US,".Wahkiakum County, Washington","4,488"
US,".Walla Walla County, Washington","60,760"
US,".Whatcom County, Washington","229,247"
US,".Whitman County, Washington","50,104"
US,".Yakima County, Washington","250,873"
US,".Barbour County, West Virginia","16,441"
US,".Berkeley County, West Virginia","119,171"
US,".Boone County, West Virginia","21,457"
US,".Braxton County, West Virginia","13,957"
US,".Brooke County, West Virginia","21,939"
US,".Cabell County, West Virginia","91,945"
US,".Calhoun County, West Virginia","7,109"
US,".Clay County, West Virginia","8,508"
US,".Doddridge County, West Virginia","8,448"
US,".Fayette County, West Virginia","42,406"
US,".Gilmer County, West Virginia","7,823"
US,".Grant County, West Virginia","11,568"
US,".Greenbrier County, West Virginia","34,662"
US,".Hampshire County, West Virginia","23,175"
US,".Hancock County, West Virginia","28,810"
US,".Hardy County, West Virginia","13,776"
US,".Harrison County, West Virginia","67,256"
US,".Jackson County, West Virginia","28,576"
US,".Jefferson County, West Virginia","57,146"
US,".Kanawha County, West Virginia","178,124"
US,".Lewis County, West Virginia","15,907"
US,".Lincoln County, West Virginia","20,409"
US,".Logan County, West Virginia","32,019"
US,".McDowell County, West Virginia","17,624"
US,".Marion County, West Virginia","56,072"
US,".Marshall County, West Virginia","30,531"
US,".Mason County, West Virginia","26,516"
US,".Mercer County, West Virginia","58,758"
US,".Mineral County, West Virginia","26,868"
US,".Mingo County, West Virginia","23,424"
US,".Monongalia County, West Virginia","105,612"
US,".Monroe County, West Virginia","13,275"
US,".Morgan County, West Virginia","17,884"
US,".Nicholas County, West Virginia","24,496"
US,".Ohio County, West Virginia","41,411"
US,".Pendleton County, West Virginia","6,969"
US,".Pleasants County, West Virginia","7,460"
US,".Pocahontas County, West Virginia","8,247"
US,".Preston County, West Virginia","33,432"
US,".Putnam County, West Virginia","56,450"
US,".Raleigh County, West Virginia","73,361"
US,".Randolph County, West Virginia","28,695"
US,".Ritchie County, West Virginia","9,554"
US,".Roane County, West Virginia","13,688"
US,".Summers County, West Virginia","12,573"
US,".Taylor County, West Virginia","16,695"
US,".Tucker County, West Virginia","6,839"
US,".Tyler County, West Virginia","8,591"
US,".Upshur County, West Virginia","24,176"
US,".Wayne County, West Virginia","39,402"
US,".Webster County, West Virginia","8,114"
US,".Wetzel County, West Virginia","15,065"
US,".Wirt County, West Virginia","5,821"
US,".Wood County, West Virginia","83,518"
US,".Wyoming County, West Virginia","20,394"
US,".Adams County, Wisconsin","20,220"
US,".Ashland County, Wisconsin","15,562"
US,".Barron County, Wisconsin","45,244"
US,".Bayfield County, Wisconsin","15,036"
US,".Brown County, Wisconsin","264,542"
US,".Buffalo County, Wisconsin","13,031"
US,".Burnett County, Wisconsin","15,414"
US,".Calumet County, Wisconsin","50,089"
US,".Chippewa County, Wisconsin","64,658"
US,".Clark County, Wisconsin","34,774"
US,".Columbia County, Wisconsin","57,532"
US,".Crawford County, Wisconsin","16,131"
US,".Dane County, Wisconsin","546,695"
US,".Dodge County, Wisconsin","87,839"
US,".Door County, Wisconsin","27,668"
US,".Douglas County, Wisconsin","43,150"
US,".Dunn County, Wisconsin","45,368"
US,".Eau Claire County, Wisconsin","104,646"
US,".Florence County, Wisconsin","4,295"
US,".Fond du Lac County, Wisconsin","103,403"
US,".Forest County, Wisconsin","9,004"
US,".Grant County, Wisconsin","51,439"
US,".Green County, Wisconsin","36,960"
US,".Green Lake County, Wisconsin","18,913"
US,".Iowa County, Wisconsin","23,678"
US,".Iron County, Wisconsin","5,687"
US,".Jackson County, Wisconsin","20,643"
US,".Jefferson County, Wisconsin","84,769"
US,".Juneau County, Wisconsin","26,687"
US,".Kenosha County, Wisconsin","169,561"
US,".Kewaunee County, Wisconsin","20,434"
US,".La Crosse County, Wisconsin","118,016"
US,".Lafayette County, Wisconsin","16,665"
US,".Langlade County, Wisconsin","19,189"
US,".Lincoln County, Wisconsin","27,593"
US,".Manitowoc County, Wisconsin","78,981"
US,".Marathon County, Wisconsin","135,692"
US,".Marinette County, Wisconsin","40,350"
US,".Marquette County, Wisconsin","15,574"
US,".Menominee County, Wisconsin","4,556"
US,".Milwaukee County, Wisconsin","945,726"
US,".Monroe County, Wisconsin","46,253"
US,".Oconto County, Wisconsin","37,930"
US,".Oneida County, Wisconsin","35,595"
US,".Outagamie County, Wisconsin","187,885"
US,".Ozaukee County, Wisconsin","89,221"
US,".Pepin County, Wisconsin","7,287"
US,".Pierce County, Wisconsin","42,754"
US,".Polk County, Wisconsin","43,783"
US,".Portage County, Wisconsin","70,772"
US,".Price County, Wisconsin","13,351"
US,".Racine County, Wisconsin","196,311"
US,".Richland County, Wisconsin","17,252"
US,".Rock County, Wisconsin","163,354"
US,".Rusk County, Wisconsin","14,178"
US,".St. Croix County, Wisconsin","90,687"
US,".Sauk County, Wisconsin","64,442"
US,".Sawyer County, Wisconsin","16,558"
US,".Shawano County, Wisconsin","40,899"
US,".Sheboygan County, Wisconsin","115,340"
US,".Taylor County, Wisconsin","20,343"
US,".Trempealeau County, Wisconsin","29,649"
US,".Vernon County, Wisconsin","30,822"
US,".Vilas County, Wisconsin","22,195"
US,".Walworth County, Wisconsin","103,868"
US,".Washburn County, Wisconsin","15,720"
US,".Washington County, Wisconsin","136,034"
US,".Waukesha County, Wisconsin","404,198"
US,".Waupaca County, Wisconsin","50,990"
US,".Waushara County, Wisconsin","24,443"
US,".Winnebago County, Wisconsin","171,907"
US,".Wood County, Wisconsin","72,999"
US,".Albany County, Wyoming","38,880"
US,".Big Horn County, Wyoming","11,790"
US,".Campbell County, Wyoming","46,341"
US,".Carbon County, Wyoming","14,800"
US,".Converse County, Wyoming","13,822"
US,".Crook County, Wyoming","7,584"
US,".Fremont County, Wyoming","39,261"
US,".Goshen County, Wyoming","13,211"
US,".Hot Springs County, Wyoming","4,413"
US,".Johnson County, Wyoming","8,445"
US,".Laramie County, Wyoming","99,500"
US,".Lincoln County, Wyoming","19,830"
US,".Natrona County, Wyoming","79,858"
US,".Niobrara County, Wyoming","2,356"
US,".Park County, Wyoming","29,194"
US,".Platte County, Wyoming","8,393"
US,".Sheridan County, Wyoming","30,485"
US,".Sublette County, Wyoming","9,831"
US,".Sweetwater County, Wyoming","42,343"
US,".Teton County, Wyoming","23,464"
US,".Uinta County, Wyoming","20,226"
US,".Washakie County, Wyoming","7,805"
US,".Weston County, Wyoming","6,927"
canada,.Newfoundland and Labrador,519716
canada ,.Prince Edward Island,142907
canada ,.Nova Scotia,923598
canada ,.New Brunswick,747101
canada ,.Quebec,8164361
canada ,.Ontario,13448494
canada ,.Manitoba,1278365
canada ,.Saskatchewan,1098352
canada ,.Alberta,4067175
canada ,.British Columbia,4648055
canada ,.Yukon,35874
canada ,.Northwest Territories,41786
canada ,.Nunavut,35944
